Comment	CreateTimeStamp	Type	videoID	videoTitle
I really wish there was a lot more perfectly fused s and modern EDM like this	2018-11-21T04:31:10.000Z	Comment	oAxadaePKlc	Maroon 5 - It Was Always You (Audio)
yeah u use to do this on leaving friendzone it was sad	2018-11-01T14:56:28.000Z	Comment	oAxadaePKlc	Maroon 5 - It Was Always You (Audio)
Why did I not know this song existed my ears are at bliss	2018-10-09T16:25:46.000Z	Comment	oAxadaePKlc	Maroon 5 - It Was Always You (Audio)
Friday December	2018-09-12T06:44:59.000Z	Comment	oAxadaePKlc	Maroon 5 - It Was Always You (Audio)
Que temoooon	2018-09-06T03:22:47.000Z	Comment	oAxadaePKlc	Maroon 5 - It Was Always You (Audio)
This would have been a great Deadpool song	2018-07-29T07:44:31.000Z	Comment	oAxadaePKlc	Maroon 5 - It Was Always You (Audio)
La plus belle	2018-07-27T18:38:39.000Z	Comment	oAxadaePKlc	Maroon 5 - It Was Always You (Audio)
Good	2018-07-15T02:00:09.000Z	Comment	oAxadaePKlc	Maroon 5 - It Was Always You (Audio)
This song is very much similar to a hindi language song from a hindi movie the train song is gulabi ankhae sung by Mohammad Rafi	2018-06-24T10:52:44.000Z	Comment	oAxadaePKlc	Maroon 5 - It Was Always You (Audio)
He s great in concert	2018-06-10T02:37:10.000Z	Comment	oAxadaePKlc	Maroon 5 - It Was Always You (Audio)
Awesome High Fidelity Sounding is a Real Golden Music	2018-06-08T06:06:01.000Z	Comment	oAxadaePKlc	Maroon 5 - It Was Always You (Audio)
Ko ngerti	2018-06-05T13:52:31.000Z	Comment	oAxadaePKlc	Maroon 5 - It Was Always You (Audio)
Su ye wadone nyng meh ilang	2018-06-05T13:52:25.000Z	Comment	oAxadaePKlc	Maroon 5 - It Was Always You (Audio)
Goblok	2018-06-05T13:52:16.000Z	Comment	oAxadaePKlc	Maroon 5 - It Was Always You (Audio)
Hola esta cancion me ase lo escuche en fue vacan	2018-08-04T14:26:02.000Z	Reply	oAxadaePKlc	Maroon It Was Always You Audio
no one cares what year you re watching this	2018-12-06T01:07:44.000Z	Comment	OxPv8mSTv9U	Maroon 5 - Don't Wanna Know (Audio) ft. Kendrick Lamar
whaaa	2018-12-04T19:01:20.000Z	Comment	OxPv8mSTv9U	Maroon 5 - Don't Wanna Know (Audio) ft. Kendrick Lamar
melody lyrics	2018-12-02T14:20:08.000Z	Comment	OxPv8mSTv9U	Maroon 5 - Don't Wanna Know (Audio) ft. Kendrick Lamar
Are you happy now	2018-12-02T11:39:34.000Z	Comment	OxPv8mSTv9U	Maroon 5 - Don't Wanna Know (Audio) ft. Kendrick Lamar
This is my favourite song PLAY THIS AT MY FUNERAL	2018-12-01T21:52:15.000Z	Comment	OxPv8mSTv9U	Maroon 5 - Don't Wanna Know (Audio) ft. Kendrick Lamar
don t wanna	2018-12-01T21:42:04.000Z	Comment	OxPv8mSTv9U	Maroon 5 - Don't Wanna Know (Audio) ft. Kendrick Lamar
December	2018-12-01T16:18:11.000Z	Comment	OxPv8mSTv9U	Maroon 5 - Don't Wanna Know (Audio) ft. Kendrick Lamar
Kto s ucha w ch opaki szykowa si na Grunwald	2018-12-01T09:58:04.000Z	Comment	OxPv8mSTv9U	Maroon 5 - Don't Wanna Know (Audio) ft. Kendrick Lamar
I like this song	2018-12-01T09:36:36.000Z	Comment	OxPv8mSTv9U	Maroon 5 - Don't Wanna Know (Audio) ft. Kendrick Lamar
anyone	2018-11-30T16:02:49.000Z	Comment	OxPv8mSTv9U	Maroon 5 - Don't Wanna Know (Audio) ft. Kendrick Lamar
Anyone Or	2018-11-30T14:25:12.000Z	Comment	OxPv8mSTv9U	Maroon 5 - Don't Wanna Know (Audio) ft. Kendrick Lamar
alguien habla espa ol	2018-11-28T16:20:55.000Z	Comment	OxPv8mSTv9U	Maroon 5 - Don't Wanna Know (Audio) ft. Kendrick Lamar
Since when did Kendrick Lamar get involved	2018-11-26T05:56:07.000Z	Comment	OxPv8mSTv9U	Maroon 5 - Don't Wanna Know (Audio) ft. Kendrick Lamar
Here before m	2018-11-25T17:09:41.000Z	Comment	OxPv8mSTv9U	Maroon 5 - Don't Wanna Know (Audio) ft. Kendrick Lamar
ani one	2018-11-25T12:29:26.000Z	Comment	OxPv8mSTv9U	Maroon 5 - Don't Wanna Know (Audio) ft. Kendrick Lamar
GOOD MAROON	2018-11-24T23:38:23.000Z	Comment	OxPv8mSTv9U	Maroon 5 - Don't Wanna Know (Audio) ft. Kendrick Lamar
this is actually scene from the video clip from the song animals by maroon	2018-12-03T22:16:54.000Z	Comment	jr4Ck4_cJe0	Maroon 5 - Lips On You (Music Video)
life to short if you love someone go and show how much you love that person	2018-12-02T17:04:48.000Z	Comment	jr4Ck4_cJe0	Maroon 5 - Lips On You (Music Video)
If you ve listened to london grammar you would know the similar flow of song	2018-12-01T10:24:51.000Z	Comment	jr4Ck4_cJe0	Maroon 5 - Lips On You (Music Video)
Its beautiful	2018-11-30T01:53:46.000Z	Comment	jr4Ck4_cJe0	Maroon 5 - Lips On You (Music Video)
Absolutely the most sexiest friggin hot song ever I think my cell phone just climaxed Omg Adam is so hot and a fit body to match Love you Maroon much love from Kurdistan Wiish you would come here and make a concert for us	2018-11-29T19:41:48.000Z	Comment	jr4Ck4_cJe0	Maroon 5 - Lips On You (Music Video)
Report this song	2018-11-29T03:37:51.000Z	Comment	jr4Ck4_cJe0	Maroon 5 - Lips On You (Music Video)
Bravo Kickin Adam	2018-11-27T13:29:25.000Z	Comment	jr4Ck4_cJe0	Maroon 5 - Lips On You (Music Video)
My Life i love you	2018-11-24T22:33:18.000Z	Comment	jr4Ck4_cJe0	Maroon 5 - Lips On You (Music Video)
The video is of animals	2018-11-17T17:24:54.000Z	Comment	jr4Ck4_cJe0	Maroon 5 - Lips On You (Music Video)
Damn he is fucking a real deal in life	2018-11-16T17:31:24.000Z	Comment	jr4Ck4_cJe0	Maroon 5 - Lips On You (Music Video)
This song is tye S It make my Day	2018-11-16T17:22:25.000Z	Comment	jr4Ck4_cJe0	Maroon 5 - Lips On You (Music Video)
I m so choked by he s voice it s just wonderful	2018-11-11T21:17:23.000Z	Comment	jr4Ck4_cJe0	Maroon 5 - Lips On You (Music Video)
Bellissimo video	2018-11-10T15:06:08.000Z	Comment	jr4Ck4_cJe0	Maroon 5 - Lips On You (Music Video)
Good music and veery seexy music video	2018-11-08T08:09:59.000Z	Comment	jr4Ck4_cJe0	Maroon 5 - Lips On You (Music Video)
This is clearly ripped off an earlier video of maroon animals This is clear copy pasting by a very talented band	2018-11-07T18:13:02.000Z	Comment	jr4Ck4_cJe0	Maroon 5 - Lips On You (Music Video)
his ass though mmm	2018-10-21T00:56:31.000Z	Comment	jr4Ck4_cJe0	Maroon 5 - Lips On You (Music Video)
OMG when i put my lips on you	2018-10-19T02:47:23.000Z	Comment	jr4Ck4_cJe0	Maroon 5 - Lips On You (Music Video)
My ex recommended this song to me and now I m back to zero from moving on I still love my ex I m sorry I did not mean to hurt my little girl	2018-12-05T16:47:09.000Z	Comment	uNSBq6hvU1s	Maroon 5 - Goodnight Goodnight
I miss this Maroon	2018-12-01T21:28:36.000Z	Comment	uNSBq6hvU1s	Maroon 5 - Goodnight Goodnight
Favorite song	2018-12-01T12:08:34.000Z	Comment	uNSBq6hvU1s	Maroon 5 - Goodnight Goodnight
I miss the old Maroon for a sudden	2018-11-30T14:26:34.000Z	Comment	uNSBq6hvU1s	Maroon 5 - Goodnight Goodnight
R I P Good Night Sweet Dreame	2018-11-23T14:23:50.000Z	Comment	uNSBq6hvU1s	Maroon 5 - Goodnight Goodnight
Uma das melhores m sicas deles por m ignoradas n o se sofro mais pela letras melodia ou isso	2018-11-20T22:00:58.000Z	Comment	uNSBq6hvU1s	Maroon 5 - Goodnight Goodnight
Bob does not build machines Now you may take over when you all are clean	2018-11-19T20:30:46.000Z	Comment	uNSBq6hvU1s	Maroon 5 - Goodnight Goodnight
I am confused	2018-11-18T02:48:48.000Z	Comment	uNSBq6hvU1s	Maroon 5 - Goodnight Goodnight
November	2018-11-15T09:35:55.000Z	Comment	uNSBq6hvU1s	Maroon 5 - Goodnight Goodnight
anyone	2018-11-12T11:15:25.000Z	Comment	uNSBq6hvU1s	Maroon 5 - Goodnight Goodnight
Linda hist ria de Amor	2018-11-08T01:04:38.000Z	Comment	uNSBq6hvU1s	Maroon 5 - Goodnight Goodnight
You should focus on brainy day not days days and playful tactics Its not going to help you Give up	2018-11-03T17:36:43.000Z	Comment	uNSBq6hvU1s	Maroon 5 - Goodnight Goodnight
I don t think things will workout because you are not giving Why you ar playing game like a child when you know we are oldest Why don t you give up with your play tactics Why you are not just normal You didnt chek to a doc in amrica I thought check hua hoga tumhara Anyways please give up otherwise things will not workout And Good night	2018-11-03T17:35:27.000Z	Comment	uNSBq6hvU1s	Maroon 5 - Goodnight Goodnight
Top	2018-11-01T10:04:43.000Z	Comment	uNSBq6hvU1s	Maroon 5 - Goodnight Goodnight
for the longest to me this song was a bout a father and daughter imma keep thinking that Like the father is not the best and not around enough but he still loves her yaknow	2018-10-31T03:35:30.000Z	Comment	uNSBq6hvU1s	Maroon 5 - Goodnight Goodnight
before after	2018-10-30T00:38:46.000Z	Comment	uNSBq6hvU1s	Maroon 5 - Goodnight Goodnight
i think im the only one who Watch this on	2018-11-12T14:04:50.000Z	Comment	BP1PsqBmbvM	Maroon 5 - Give A Little More
That bass at	2018-11-11T15:51:13.000Z	Comment	BP1PsqBmbvM	Maroon 5 - Give A Little More
Gib A Lidtle More Give A Little More	2018-11-11T13:42:34.000Z	Comment	BP1PsqBmbvM	Maroon 5 - Give A Little More
SHOULD VE BEEN A HIT FOR THEM CAUSE IT IS ONE	2018-11-11T06:23:41.000Z	Comment	BP1PsqBmbvM	Maroon 5 - Give A Little More
Mi banda favorita de ese entonces	2018-11-02T01:16:28.000Z	Comment	BP1PsqBmbvM	Maroon 5 - Give A Little More
anyone	2018-10-24T10:35:35.000Z	Comment	BP1PsqBmbvM	Maroon 5 - Give A Little More
top	2018-10-07T18:40:52.000Z	Comment	BP1PsqBmbvM	Maroon 5 - Give A Little More
I miss Maroon like this	2018-10-04T15:06:24.000Z	Comment	BP1PsqBmbvM	Maroon 5 - Give A Little More
No se cual es la berraca diferenia en lo que canta es pesimo	2018-10-04T04:45:38.000Z	Comment	BP1PsqBmbvM	Maroon 5 - Give A Little More
Damn that bass tho	2018-09-26T18:09:26.000Z	Comment	BP1PsqBmbvM	Maroon 5 - Give A Little More
I love this song A lot I play it all the time in my house I love this band Maroon a lot	2018-09-19T20:24:42.000Z	Comment	BP1PsqBmbvM	Maroon 5 - Give A Little More
This was their last good album	2018-09-19T14:20:31.000Z	Comment	BP1PsqBmbvM	Maroon 5 - Give A Little More
thaat was a good song as always with us desperatly unnoticed in France best place in our chart	2018-09-15T07:26:31.000Z	Comment	BP1PsqBmbvM	Maroon 5 - Give A Little More
Listening years later	2018-09-05T12:31:20.000Z	Comment	BP1PsqBmbvM	Maroon 5 - Give A Little More
holy shit and damn he is so hot mmmm	2018-08-30T01:43:00.000Z	Comment	BP1PsqBmbvM	Maroon 5 - Give A Little More
december	2018-12-05T18:15:16.000Z	Comment	7CPYoGtI75Q	Maroon 5 - One More Night (Lyric Video)
December anymore	2018-12-05T09:21:42.000Z	Comment	7CPYoGtI75Q	Maroon 5 - One More Night (Lyric Video)
Lagu BAYAR KOST MAHAL	2018-12-02T21:36:08.000Z	Comment	7CPYoGtI75Q	Maroon 5 - One More Night (Lyric Video)
DECEMBER	2018-12-02T21:01:54.000Z	Comment	7CPYoGtI75Q	Maroon 5 - One More Night (Lyric Video)
now	2018-12-02T20:17:37.000Z	Comment	7CPYoGtI75Q	Maroon 5 - One More Night (Lyric Video)
this song is so fucking perfect	2018-11-30T16:47:08.000Z	Comment	7CPYoGtI75Q	Maroon 5 - One More Night (Lyric Video)
I keep remembering the line like a tattoo but didn t know the name of the damn song	2018-11-30T07:46:58.000Z	Comment	7CPYoGtI75Q	Maroon 5 - One More Night (Lyric Video)
And looks like its fresh ahgsjsjsj love	2018-11-29T20:46:10.000Z	Comment	7CPYoGtI75Q	Maroon 5 - One More Night (Lyric Video)
I dunno whatever	2018-11-29T00:36:17.000Z	Comment	7CPYoGtI75Q	Maroon 5 - One More Night (Lyric Video)
Anyone else feel like this is Bughead Like around the time Betty and Jug were having problems in season	2018-11-28T20:22:17.000Z	Comment	7CPYoGtI75Q	Maroon 5 - One More Night (Lyric Video)
Algun Latino	2018-11-27T22:24:59.000Z	Comment	7CPYoGtI75Q	Maroon 5 - One More Night (Lyric Video)
Sewa kos mahal	2018-11-27T06:30:03.000Z	Comment	7CPYoGtI75Q	Maroon 5 - One More Night (Lyric Video)
Whatever whatever Sorry I just couldn t help myself	2018-11-26T22:33:47.000Z	Comment	7CPYoGtI75Q	Maroon 5 - One More Night (Lyric Video)
When Maroon stopped being a real band that is people playing their own instruments and became a studio act	2018-11-26T21:01:17.000Z	Comment	7CPYoGtI75Q	Maroon 5 - One More Night (Lyric Video)
Good job	2018-11-26T09:27:55.000Z	Comment	7CPYoGtI75Q	Maroon 5 - One More Night (Lyric Video)
I love this Song	2018-11-25T15:20:18.000Z	Comment	7CPYoGtI75Q	Maroon 5 - One More Night (Lyric Video)
From Below	2018-11-24T01:26:37.000Z	Comment	7CPYoGtI75Q	Maroon 5 - One More Night (Lyric Video)
In Your Pocket by Maroon Buy this on iTunes to support them Follow our Coral Reef Sounds PLAYLIST on Spotify or our Country Music playlist for more great music If you liked this please follow us on FACEBOOK INSTAGRAM TWITTER Check out our playlists on Youtube SONGS RIGHT NOW BEST MUSIC TODAY S TOP HITS COUNTRY RADIO COUNTRY MUSIC SUMMER PLAYLIST Here s some of our favorites songs right now Girls Like You Maroon Without Me Halsey Zero Imagine Dragons Working on Me Clay Walker Head Above Water Avril Lavigne This Feeling The Chainsmokers Kelsea Ballerini In My Feelings Drake Mercy Brett Young Kiss Me Ed Sheeran	2018-11-25T09:32:31.000Z	Comment	39IZmlgnG7Q	Maroon 5 - In Your Pocket (Audio)
Yes I love you	2018-12-05T14:01:32.000Z	Comment	39IZmlgnG7Q	Maroon 5 - In Your Pocket (Audio)
no Love no Love	2018-12-05T09:16:33.000Z	Comment	39IZmlgnG7Q	Maroon 5 - In Your Pocket (Audio)
I need something to grab and hold onto anything before I fall completely real talk I m lost and I m hurting deep and I can t fix these things life s only beating me up more I m only and ain t got a place to call home or a family to turn to man I need something to grab ahold too	2018-12-04T07:11:24.000Z	Comment	39IZmlgnG7Q	Maroon 5 - In Your Pocket (Audio)
umagreia maroni	2018-12-02T07:54:43.000Z	Comment	39IZmlgnG7Q	Maroon 5 - In Your Pocket (Audio)
I like this song	2018-12-02T01:37:35.000Z	Comment	39IZmlgnG7Q	Maroon 5 - In Your Pocket (Audio)
I am in love with his songs these days	2018-12-01T15:27:28.000Z	Comment	39IZmlgnG7Q	Maroon 5 - In Your Pocket (Audio)
Only one person could of sent this everything is about him	2018-11-30T22:12:39.000Z	Comment	39IZmlgnG7Q	Maroon 5 - In Your Pocket (Audio)
I love it	2018-11-30T17:27:49.000Z	Comment	39IZmlgnG7Q	Maroon 5 - In Your Pocket (Audio)
Maroon always amazes us	2018-11-30T00:08:45.000Z	Comment	39IZmlgnG7Q	Maroon 5 - In Your Pocket (Audio)
INDONESIA	2018-11-29T23:38:49.000Z	Comment	39IZmlgnG7Q	Maroon 5 - In Your Pocket (Audio)
sounds like same old sweet vibes	2018-11-29T23:00:05.000Z	Comment	39IZmlgnG7Q	Maroon 5 - In Your Pocket (Audio)
Bravooooo	2018-11-29T22:26:26.000Z	Comment	39IZmlgnG7Q	Maroon 5 - In Your Pocket (Audio)
Wooow	2018-11-29T20:43:13.000Z	Comment	39IZmlgnG7Q	Maroon 5 - In Your Pocket (Audio)
Te pardonner ind finiment c est impossible a me dire des mauvaises paroles je crie car je m en peux plus je pr f re mourir au lieu de continue a entendre tes paroles destructeur Aurevoir	2018-11-29T14:52:19.000Z	Comment	39IZmlgnG7Q	Maroon 5 - In Your Pocket (Audio)
i love his voice	2018-11-29T13:38:20.000Z	Comment	39IZmlgnG7Q	Maroon 5 - In Your Pocket (Audio)
i love Maroon they have chemistry	2018-11-29T09:58:58.000Z	Comment	39IZmlgnG7Q	Maroon 5 - In Your Pocket (Audio)
With the kind of music he s been releasing Adam wouldn t know if Rock and roll came and fucked him in the eye sockets	2018-12-05T09:04:36.000Z	Comment	JmzXNt8uwck	Corey Taylor Destroys Maroon 5 Singer for Dissing Rock Music
Suck my dick Adam Levine he probably would	2018-12-05T08:18:56.000Z	Comment	JmzXNt8uwck	Corey Taylor Destroys Maroon 5 Singer for Dissing Rock Music
THEY ROASTED THE FUCK OUTTA ADAM LEVINE GANG BANGED HIS ASS TWO IN THE STINK	2018-12-05T04:45:29.000Z	Comment	JmzXNt8uwck	Corey Taylor Destroys Maroon 5 Singer for Dissing Rock Music
Hip hop is shit Mostly i find looping in its music Thats all And some lame ass sound made from computers is crap	2018-12-05T03:12:49.000Z	Comment	JmzXNt8uwck	Corey Taylor Destroys Maroon 5 Singer for Dissing Rock Music
Did everyone forget that Maroon stole a melody from joe satriani and got sued for it He talks shit on rock yet steals from it Okay	2018-12-04T19:40:44.000Z	Comment	JmzXNt8uwck	Corey Taylor Destroys Maroon 5 Singer for Dissing Rock Music
What the fuck is moron	2018-12-04T18:13:21.000Z	Comment	JmzXNt8uwck	Corey Taylor Destroys Maroon 5 Singer for Dissing Rock Music
Corey s mistaken I m afraid The only rock groups still playing to big audiences are the ones who ve been around at least years or more Even then people don t usually buy newer albums from the older groups except for maybe Metallica or AC DC The rock genre hasn t really been interesting too much cause there aren t a lot of new groups that have made things exciting for audiences Hopefully a band like Greta Van Fleet will turn that around but I m not so sure that much newer rock music is making it to the mainstream like it used to	2018-12-04T16:29:46.000Z	Comment	JmzXNt8uwck	Corey Taylor Destroys Maroon 5 Singer for Dissing Rock Music
Hip Hop Innovative Recently even Eminem had to make an entire album to ask wtf is happen in hip hop	2018-12-04T08:13:20.000Z	Comment	JmzXNt8uwck	Corey Taylor Destroys Maroon 5 Singer for Dissing Rock Music
Rock doesn t need to be huge according to mainstream standards nor does it have to be recognized at all anything by the dominant world What matters most is that it s still alive to this very day thanks to its fans It doesn t need commercial success for it to be huge I love that music so much ranging from rock n roll punk to heavy metal And little do people know nowadays that without rock n roll none of that hip hop or trap stuff that spewed out acts like post Malone cardi b and all that shit would ve existed today IT ALL LEADS BACK TO THE BLUES AND JAZZ ETC Not shitting on other genres of music everybody has their own taste But please don t u criticize the one music genre Rock if u don t understand it or haven t even heard it It s a spectacle it s one of the world s past times in music Who doesn t love to see guitar solos drum beats grooving bass playing and vocals reaching to ends of the damn earth EPIC STUFF	2018-12-04T07:49:57.000Z	Comment	JmzXNt8uwck	Corey Taylor Destroys Maroon 5 Singer for Dissing Rock Music
what area we here	2018-12-03T23:07:19.000Z	Comment	JmzXNt8uwck	Corey Taylor Destroys Maroon 5 Singer for Dissing Rock Music
The Maroon guy sold out years ago and I don t particularly like hip hop but he does have a point in that there isn t really much of a visible presence for or promotion of rock metal on tv and most radio now so it doesn t really have much of a scene anymore like it had in previous times	2018-12-03T22:37:17.000Z	Comment	JmzXNt8uwck	Corey Taylor Destroys Maroon 5 Singer for Dissing Rock Music
Legend	2018-12-03T16:09:30.000Z	Comment	JmzXNt8uwck	Corey Taylor Destroys Maroon 5 Singer for Dissing Rock Music
Brian explained it LMAO	2018-12-03T15:58:31.000Z	Comment	JmzXNt8uwck	Corey Taylor Destroys Maroon 5 Singer for Dissing Rock Music
Fuck Adam Biggest poser in the industry	2018-12-03T14:13:21.000Z	Comment	JmzXNt8uwck	Corey Taylor Destroys Maroon 5 Singer for Dissing Rock Music
Who cares about maroon bubblegum music bullshit I ll always love rock and roll and heavy metal I will never give into that bubblegum bullshit you call music mr Levine LOL	2018-12-03T12:18:58.000Z	Comment	JmzXNt8uwck	Corey Taylor Destroys Maroon 5 Singer for Dissing Rock Music
Nearly Million subscribers lets go folks	2018-12-03T10:37:04.000Z	Comment	JmzXNt8uwck	Corey Taylor Destroys Maroon 5 Singer for Dissing Rock Music
I m getting rid of every maroon song on my spotify	2018-12-03T09:24:27.000Z	Comment	JmzXNt8uwck	Corey Taylor Destroys Maroon 5 Singer for Dissing Rock Music
Both sucks Im half agree only agree that rock is going nowhere Maroon couldn t invent shit they just riding the trend	2018-12-03T09:18:23.000Z	Comment	JmzXNt8uwck	Corey Taylor Destroys Maroon 5 Singer for Dissing Rock Music
If that comment came from anyone other than Adam Levine and more importantly is all about the metal scene then I d probably listen Then again Maroon took the selling out approach and therefore his comment s irrelevant	2018-12-03T07:22:45.000Z	Comment	JmzXNt8uwck	Corey Taylor Destroys Maroon 5 Singer for Dissing Rock Music
WOW Another reason to hate Maroon F that fake rock band	2018-12-03T07:22:06.000Z	Comment	JmzXNt8uwck	Corey Taylor Destroys Maroon 5 Singer for Dissing Rock Music
I have no clue what I just typed	2018-12-03T23:08:38.000Z	Reply	JmzXNt8uwck	Corey Taylor Destroys Maroon Singer for Dissing Rock Music
